gloss,split,video_id
6731,lesbian,train,66035
6732,lesbian,val,32859
6733,lesbian,train,32860
6734,lesbian,val,32863
6735,lesbian,train,32864
6736,lesbian,train,32867
6737,line,train,69390
6738,line,train,33335
6739,line,val,33346
6740,line,train,33337
6741,line,train,33339
6742,line,train,33341
6743,lock,train,33704
6744,lock,val,66080
6745,lock,val,33696
6746,lock,train,33697
6747,lock,train,33698
6748,lock,train,33701
6749,loud,train,34095
6750,loud,val,66087
6751,loud,val,34087
6752,loud,train,34088
6753,loud,train,34089
6754,loud,test,34091
6755,lousy,train,66088
6756,lousy,train,34110
6757,lousy,val,34111
6758,lousy,train,34112
6759,lousy,train,34114
6760,lousy,train,34117
6761,lunch,train,34265
6762,lunch,train,34276
6763,lunch,val,34266
6764,lunch,train,34268
6765,lunch,train,34269
6766,lunch,train,34271
6767,machine,train,66091
6768,machine,val,34353
6769,machine,train,34354
6770,machine,val,34355
6771,machine,train,34357
6772,machine,train,34359
6773,mad,train,34375
6774,mad,train,34369
6775,mad,train,34382
6776,mad,train,34370
6777,mad,test,34371
6778,memorize,train,66114
6779,memorize,train,35604
6780,memorize,val,35605
6781,memorize,train,35606
6782,memorize,val,35607
6783,memorize,train,35609
6784,memorize,train,35611
6785,minus,val,36231
6786,minus,train,36241
6787,minus,val,36232
6788,minus,train,36235
6789,monday,train,36635
6790,monday,val,66136
6791,monday,val,36630
6792,monday,train,36631
6793,monday,train,36632
6794,monday,test,36633
6795,mountain,train,37026
6796,mountain,val,37017
6797,mountain,val,37018
6798,mountain,train,37019
6799,mountain,train,37022
6800,mouth,train,66149
6801,mouth,val,37062
6802,mouth,train,37063
6803,mouth,train,37065
6804,mouth,train,37068
6805,mushroom,train,37344
6806,mushroom,val,37345
6807,mushroom,train,37346
6808,mushroom,train,37347
6809,mushroom,train,37350
6810,napkin,train,66159
6811,napkin,val,37611
6812,napkin,train,37612
6813,napkin,val,37613
6814,napkin,train,37614
6815,napkin,test,37616
6816,napkin,train,37617
6817,neck,train,37845
6818,neck,train,66161
6819,neck,val,37837
6820,neck,train,37838
6821,neck,val,37839
6822,neck,train,37841
6823,next,train,38238
6824,next,train,38231
6825,next,train,38243
6826,next,train,38232
6827,next,test,38233
6828,ocean,train,69416
6829,ocean,val,39348
6830,ocean,train,39349
6831,ocean,val,39350
6832,ocean,train,39352
6833,open,train,39951
6834,open,val,39962
6835,open,train,39952
6836,open,val,39953
6837,open,train,39955
6838,open,test,39956
6839,open,train,39957
6840,overwhelm,train,66255
6841,overwhelm,train,40635
6842,overwhelm,val,40636
6843,overwhelm,train,40637
6844,overwhelm,val,40638
6845,overwhelm,train,40639
6846,overwhelm,train,40640
6847,overwhelm,train,40642
6848,owe,train,40650
6849,owe,val,40651
6850,owe,train,40652
6851,owe,train,40654
6852,owe,train,40657
6853,page,train,40759
6854,page,val,40770
6855,page,train,40760
6856,page,val,40761
6857,page,test,40764
6858,pain,train,40810
6859,pain,train,40802
6860,pain,train,40803
6861,pain,train,40806
6862,pain,train,40807
6863,parade,train,41063
6864,parade,val,41064
6865,parade,train,41065
6866,parade,val,41066
6867,parade,train,41068
6868,parade,train,41070
6869,parents,train,41164
6870,parents,val,41165
6871,parents,train,41166
6872,perfect,train,42004
6873,perfect,train,42005
6874,perfect,train,65575
6875,perfect,train,42008
6876,perfect,train,41998
6877,perfect,test,42001
6878,perfect,train,42002
6879,period,train,66279
6880,period,train,42076
6881,period,train,42080
6882,period,val,42086
6883,period,train,42088
6884,philosophy,train,42403
6885,philosophy,train,42407
6886,philosophy,val,66287
6887,philosophy,train,42410
6888,philosophy,test,42400
6889,philosophy,train,42401
6890,photographer,train,42470
6891,photographer,train,42471
6892,photographer,val,42472
6893,photographer,train,42475
6894,photographer,train,42478
6895,place,train,69432
6896,place,val,42994
6897,place,train,42987
6898,place,val,42988
6899,place,train,42989
6900,policy,train,43561
6901,policy,train,66307
6902,policy,val,43553
6903,policy,train,43554
6904,policy,val,43555
6905,policy,train,43557
6906,popular,train,66312
6907,popular,train,43726
6908,popular,val,43727
6909,popular,val,43729
6910,popular,train,43730
6911,popular,train,43733
6912,pray,val,44126
6913,pray,train,44136
6914,pray,val,44127
6915,pray,train,44128
6916,pray,test,44130
6917,pray,train,44132
6918,predict,train,44208
6919,predict,train,44200
6920,predict,val,44201
6921,predict,train,44202
6922,predict,val,44203
6923,predict,test,44206
6924,presentation,train,44329
6925,presentation,val,44320
6926,presentation,train,44321
6927,presentation,val,44322
6928,presentation,train,44323
6929,presentation,train,44324
6930,presentation,test,44325
6931,presentation,train,44327
6932,print,train,69438
6933,print,train,66332
6934,print,val,44567
6935,print,val,44568
6936,print,train,44570
6937,print,train,44572
6938,printer,train,44558
6939,printer,train,44559
6940,printer,val,44560
6941,printer,train,44561
6942,printer,train,44563
6943,printer,train,44566
6944,private,train,44633
6945,private,train,44624
6946,private,val,44625
6947,private,train,44626
6948,private,train,44628
6949,private,train,44629
6950,private,test,44631
6951,procrastinate,train,44733
6952,procrastinate,train,44734
6953,procrastinate,val,44735
6954,procrastinate,val,44737
6955,procrastinate,train,44738
6956,procrastinate,train,44739
6957,procrastinate,train,44741
6958,project,train,44868
6959,project,train,66338
6960,project,val,44869
6961,project,train,44860
6962,project,val,44862
6963,project,train,44863
6964,project,test,44865
6965,protect,train,66343
6966,protect,train,45060
6967,protect,val,45061
6968,protect,train,45062
6969,protect,train,45064
6970,protect,train,45067
6971,prove,train,45098
6972,prove,train,45099
6973,prove,val,45100
6974,prove,train,45101
6975,prove,train,45104
6976,provide,train,66346
6977,provide,train,45110
6978,provide,val,45111
6979,provide,val,45113
6980,provide,train,45114
6981,provide,train,45117
6982,psychology,train,45180
6983,psychology,train,45171
6984,psychology,val,45172
6985,psychology,train,45173
6986,psychology,val,45175
6987,psychology,train,45177
6988,punish,train,66354
6989,punish,val,45363
6990,punish,train,45364
6991,punish,val,45365
6992,punish,train,45367
6993,punish,train,45369
6994,puzzled,train,66359
6995,puzzled,val,45571
6996,puzzled,train,45572
6997,puzzled,train,45574
6998,puzzled,train,45575
6999,puzzled,train,45577
7000,question,train,69442
7001,question,train,45723
7002,question,val,45714
7003,question,train,45715
7004,question,train,45719
7005,quick,train,45749
7006,quick,train,66363
7007,quick,val,66364
7008,quick,train,45742
7009,quick,val,45743
7010,quick,train,45746
7011,quick,test,45747
7012,rainbow,train,45967
7013,rainbow,train,45968
7014,rainbow,val,45969
7015,rainbow,val,45971
7016,rainbow,train,45975
7017,rake,train,66370
7018,rake,val,46054
7019,rake,train,46055
7020,rake,train,46058
7021,rake,train,46060
7022,rehearse,train,46957
7023,rehearse,train,46958
7024,rehearse,train,46960
7025,rehearse,val,46961
7026,rehearse,train,46962
7027,rehearse,train,46963
7028,rehearse,train,46965
7029,remove,train,66390
7030,remove,train,47237
7031,remove,val,47238
7032,remove,train,47239
7033,remove,val,47240
7034,remove,train,47242
7035,remove,train,47244
7036,revenge,train,47864
7037,revenge,train,66403
7038,revenge,val,66402
7039,revenge,val,47858
7040,revenge,train,47859
7041,revenge,test,47862
7042,review,train,47902
7043,review,train,47903
7044,review,val,47904
7045,review,train,47905
7046,review,val,47906
7047,review,test,47913
7048,review,train,47901
7049,rich,train,48029
7050,rich,val,48032
7051,rich,train,48020
7052,rich,train,48021
7053,rich,test,48022
7054,rich,train,48023
7055,roof,train,48489
7056,roof,val,48499
7057,roof,train,48490
7058,roof,test,48494
7059,rooster,train,48538
7060,rooster,val,48539
7061,rooster,train,48540
7062,rooster,train,48542
7063,rooster,train,48545
7064,rude,train,48705
7065,rude,train,48706
7066,rude,train,48710
7067,rude,val,48711
7068,rude,test,48719
7069,rude,train,48704
7070,say,train,69454
7071,say,train,66429
7072,say,val,49430
7073,say,val,49432
7074,say,train,49433
7075,say,train,49436
7076,scientist,train,49644
7077,scientist,val,49645
7078,scientist,train,49646
7079,scientist,train,49648
7080,scientist,train,49651
7081,scotland,train,49737
7082,scotland,val,49727
7083,scotland,train,49728
7084,scotland,val,49729
7085,scotland,train,49730
7086,scotland,test,49732
7087,screwdriver,val,49814
7088,screwdriver,train,49804
7089,screwdriver,val,49805
7090,screwdriver,train,49806
7091,screwdriver,train,49807
7092,screwdriver,train,49809
7093,second,train,66439
7094,second,train,50007
7095,second,val,50014
7096,second,train,50006
7097,second,train,50020
7098,second,train,50023
7099,senate,train,66444
7100,senate,train,50317
7101,senate,val,50318
7102,senate,train,50319
7103,senate,train,50321
7104,senate,train,50324
7105,separate,train,50439
7106,separate,val,50432
7107,separate,val,50443
7108,separate,train,50433
7109,separate,train,50436
7110,separate,test,50437
7111,service,train,50547
7112,service,train,50548
7113,service,val,50549
7114,service,train,50550
7115,service,val,50551
7116,service,train,50553
7117,service,train,50555
7118,shrimp,train,51398
7119,shrimp,train,51403
7120,shrimp,train,51404
7121,shrimp,train,51408
7122,shrimp,test,51396
7123,shrimp,train,51397
7124,shy,train,66474
7125,shy,val,51475
7126,shy,train,51476
7127,shy,val,51477
7128,shy,train,51478
7129,shy,test,51480
7130,side,train,51552
7131,side,train,66477
7132,side,val,51544
7133,side,train,51545
7134,side,train,51548
7135,situation,train,66489
7136,situation,train,51933
7137,situation,val,51934
7138,situation,train,51935
7139,situation,train,51937
7140,situation,train,51940
7141,slave,train,52288
7142,slave,train,52289
7143,slave,val,52290
7144,slave,train,52291
7145,slave,train,52293
7146,slave,train,52296
7147,soccer,train,52947
7148,soccer,train,66523
7149,soccer,val,52940
7150,soccer,val,52941
7151,soccer,train,52943
7152,socks,train,66527
7153,socks,train,53022
7154,socks,val,53013
7155,socks,val,53014
7156,socks,train,53015
7157,socks,train,53016
7158,solid,train,66528
7159,solid,train,53153
7160,solid,val,53154
7161,solid,train,53155
7162,solid,train,53157
7163,solid,train,53160
7164,sometimes,train,53240
7165,sometimes,val,53241
7166,sometimes,train,53242
7167,sometimes,val,53243
7168,sometimes,train,53247
7169,spider,train,66546
7170,spider,val,53825
7171,spider,train,53826
7172,spider,val,53827
7173,spider,train,53829
7174,spider,train,53831
7175,spin,train,53872
7176,spin,val,53881
7177,spin,train,53873
7178,spin,test,53874
7179,spin,val,53875
7180,spin,train,53876
7181,spin,train,53878
7182,spin,train,53879
7183,square,val,54170
7184,square,train,54180
7185,square,val,54172
7186,square,train,54173
7187,square,test,54176
7188,stairs,train,66552
7189,stairs,train,54302
7190,stairs,train,54296
7191,stairs,train,54297
7192,stairs,train,54298
7193,stairs,train,54300
7194,stare,train,54433
7195,stare,train,54424
7196,stare,val,54425
7197,stare,train,54426
7198,stare,val,54427
7199,stare,train,54428
7200,stare,test,54431
7201,start,val,54457
7202,start,val,54458
7203,start,train,54461
7204,start,train,54464
7205,store,train,69489
7206,store,train,54955
7207,store,train,54965
7208,store,val,54966
7209,store,train,54956
7210,store,train,54957
7211,store,train,54962
7212,straw,train,55126
7213,straw,train,55117
7214,straw,val,55118
7215,straw,train,55119
7216,straw,val,55120
7217,straw,train,55122
7218,straw,test,55123
7219,structure,train,55288
7220,structure,val,55289
7221,structure,train,55290
7222,structure,val,55291
7223,structure,train,55292
7224,structure,test,55294
7225,structure,train,55295
7226,suggest,train,55670
7227,suggest,train,55671
7228,suggest,val,55672
7229,suggest,train,55673
7230,suggest,train,55675
7231,suggest,train,55678
7232,sun,train,55803
7233,sun,train,55814
7234,sun,val,55804
7235,sun,train,55805
7236,sun,train,55806
7237,sun,train,55808
7238,support,train,55976
7239,support,train,55977
7240,support,val,55978
7241,support,train,55979
7242,support,train,55981
7243,support,train,55984
7244,suppose,train,69497
7245,suppose,val,55996
7246,suppose,val,55999
7247,suppose,train,56003
7248,sure,train,56038
7249,sure,val,56029
7250,sure,val,56030
7251,sure,train,56031
7252,sure,test,56035
7253,surprise,train,66583
7254,surprise,train,56105
7255,surprise,train,56106
7256,surprise,val,56107
7257,surprise,train,56108
7258,surprise,train,56111
7259,sweater,train,56254
7260,sweater,train,66584
7261,sweater,val,56247
7262,sweater,train,56248
7263,sweater,val,56249
7264,sweater,train,56251
7265,swim,val,56341
7266,swim,train,56343
7267,swim,val,56344
7268,swim,train,56348
7269,symbol,val,56471
7270,symbol,train,56461
7271,symbol,val,56462
7272,symbol,train,56463
7273,symbol,train,56464
7274,symbol,test,56465
7275,taste,train,56970
7276,taste,train,56971
7277,taste,val,56972
7278,taste,train,56973
7279,taste,train,56975
7280,taste,train,56978
7281,team,train,57099
7282,team,val,57090
7283,team,train,57091
7284,team,val,57092
7285,team,train,57093
7286,team,test,57096
7287,telephone,train,57236
7288,telephone,val,57237
7289,telephone,train,57238
7290,telephone,val,57239
7291,telephone,train,57241
7292,telephone,train,57243
7293,tennis,train,57410
7294,tennis,val,57411
7295,tennis,train,57412
7296,tennis,val,57413
7297,tennis,train,57415
7298,tennis,train,57417
7299,their,train,57725
7300,their,val,57726
7301,their,val,57728
7302,their,train,57729
7303,their,train,57730
7304,then,train,66602
7305,then,val,57771
7306,then,train,57772
7307,then,train,57774
7308,then,train,57777
7309,thermometer,train,57849
7310,thermometer,val,57850
7311,thermometer,train,57840
7312,thermometer,test,57842
7313,thermometer,train,57843
7314,thing,train,69504
7315,thing,test,66608
7316,thing,val,57922
7317,thing,train,57923
7318,thing,val,57925
7319,thing,train,57928
7320,third,train,58013
7321,third,train,58014
7322,third,val,66614
7323,third,val,58016
7324,third,train,58006
7325,third,test,58008
7326,third,train,58009
7327,thousand,train,66629
7328,thousand,train,58132
7329,thousand,val,58133
7330,thousand,train,58136
7331,thousand,train,58137
7332,thousand,train,58139
7333,three,train,69508
7334,three,train,66630
7335,three,train,58182
7336,three,train,58183
7337,three,train,58185
7338,three,train,58186
7339,three,train,58188
7340,tie,train,66642
7341,tie,train,58430
7342,tie,train,58434
7343,tie,val,58435
7344,tie,train,58439
7345,tie,test,58427
7346,tie,train,58428
7347,topic,train,66659
7348,topic,train,58946
7349,topic,val,58947
7350,topic,train,58948
7351,topic,val,58949
7352,topic,train,58951
7353,topic,train,58953
7354,touch,train,59051
7355,touch,val,59052
7356,touch,train,59053
7357,touch,train,59055
7358,touch,train,59058
7359,tournament,train,59103
7360,tournament,val,59104
7361,tournament,train,59105
7362,tournament,val,59106
7363,tournament,train,59107
7364,tournament,train,59108
7365,tournament,train,59110
7366,try,train,59854
7367,try,train,66680
7368,try,val,66681
7369,try,val,59848
7370,try,train,59849
7371,try,test,59851
7372,two,train,69521
7373,two,train,60220
7374,two,val,60221
7375,two,train,60224
7376,two,train,60225
7377,two,train,60227
7378,type,train,60304
7379,type,test,60305
7380,type,val,60308
7381,type,train,60309
7382,type,train,60312
7383,umbrella,train,66699
7384,umbrella,val,60379
7385,umbrella,train,60380
7386,umbrella,val,60381
7387,umbrella,train,60383
7388,umbrella,train,60385
7389,vegetable,train,66720
7390,vegetable,val,61365
7391,vegetable,train,61368
7392,vegetable,test,61370
7393,vegetable,train,61371
7394,vocabulary,train,61886
7395,vocabulary,train,66735
7396,vocabulary,train,61889
7397,vocabulary,train,61879
7398,vocabulary,test,61881
7399,vocabulary,train,61882
7400,waste,train,62430
7401,waste,train,66750
7402,waste,train,62423
7403,waste,val,62424
7404,waste,test,62427
7405,we,train,69527
7406,we,train,66755
7407,we,val,62774
7408,we,train,62775
7409,we,val,62776
7410,we,train,62778
7411,we,train,62780
7412,wear,test,62622
7413,wear,train,66756
7414,wear,val,62614
7415,wear,val,62615
7416,wear,train,62618
7417,wear,train,62619
7418,weekly,train,62754
7419,weekly,train,62756
7420,weekly,val,62757
7421,weekly,train,62761
7422,welcome,train,62837
7423,welcome,val,66763
7424,welcome,train,66764
7425,welcome,val,62829
7426,welcome,train,62833
7427,winter,train,63504
7428,winter,val,63495
7429,winter,train,63496
7430,winter,val,63497
7431,winter,train,63499
7432,winter,train,63502
7433,without,train,63615
7434,without,train,66796
7435,without,val,63607
7436,without,train,63608
7437,without,val,63609
7438,without,train,63610
7439,without,test,63612
7440,wolf,train,66797
7441,wolf,train,63653
7442,wolf,train,63654
7443,wolf,train,63656
7444,wolf,train,63657
7445,wolf,train,63659
7446,worm,train,69541
7447,worm,train,66808
7448,worm,val,63850
7449,worm,train,63851
7450,worm,train,63853
7451,worm,train,63856
7452,wristwatch,train,66814
7453,wristwatch,val,64042
7454,wristwatch,train,64043
7455,wristwatch,val,64044
7456,wristwatch,train,64046
7457,wristwatch,train,64048
7458,yourself,train,64451
7459,yourself,val,64445
7460,yourself,train,64446
7461,yourself,train,64447
7462,yourself,test,64448
7463,above,train,65004
7464,above,train,00430
7465,above,val,00431
7466,above,train,00433
7467,above,train,00435
7468,accomplish,train,65010
7469,accomplish,train,00663
7470,accomplish,val,00664
7471,accomplish,train,00666
7472,accomplish,train,00668
7473,adopt,train,65022
7474,adopt,train,01157
7475,adopt,val,01158
7476,adopt,val,01159
7477,adopt,train,01160
7478,adopt,train,01162
7479,advantage,train,65025
7480,advantage,train,01252
7481,advantage,val,01244
7482,advantage,val,01245
7483,alphabet,train,02151
7484,alphabet,train,65058
7485,alphabet,val,02145
7486,alphabet,test,02149
7487,anniversary,train,02609
7488,anniversary,train,02610
7489,anniversary,train,02611
7490,anniversary,train,02614
7491,anniversary,train,02616
7492,another,train,02706
7493,another,train,02697
7494,another,val,02698
7495,another,val,02699
7496,another,test,02701
7497,appropriate,train,03101
7498,appropriate,train,03102
7499,appropriate,train,03103
7500,appropriate,val,03105
7501,appropriate,train,03108
7502,arrogant,train,03457
7503,arrogant,train,03448
7504,arrogant,train,03449
7505,arrogant,val,03450
7506,arrogant,val,03451
7507,arrogant,test,03454
7508,artist,train,03515
7509,artist,train,03516
7510,artist,train,03517
7511,artist,val,03519
7512,artist,train,03522
7513,background,train,65122
7514,background,val,04590
7515,background,val,04580
7516,background,train,04581
7517,background,test,04582
7518,bee,train,05688
7519,bee,train,65165
7520,bee,train,05680
7521,bee,val,05681
7522,bee,val,05682
7523,bee,train,05685
7524,behavior,train,05792
7525,behavior,train,05793
7526,behavior,val,05794
7527,behavior,train,05796
7528,behavior,train,05798
7529,bell,train,05873
7530,bell,train,05874
7531,bell,train,05875
7532,bell,val,05877
7533,bell,train,05878
7534,bell,train,05881
7535,birth,train,06379
7536,birth,train,65189
7537,birth,val,65190
7538,birth,val,06372
7539,birth,test,06373
7540,birth,train,06375
7541,bless,train,65206
7542,bless,train,06625
7543,bless,train,06626
7544,bless,val,06628
7545,bless,train,06629
7546,bless,train,06631
7547,blood,train,65212
7548,blood,train,06733
7549,blood,val,06734
7550,blood,train,06736
7551,blood,train,06738
7552,boots,train,65226
7553,boots,val,07163
7554,boots,test,07173
7555,brave,train,65251
7556,brave,train,07575
7557,brave,val,07576
7558,brave,train,07578
7559,brave,train,07580
7560,breathe,train,65256
7561,breathe,train,07676
7562,breathe,train,07677
7563,breathe,val,07678
7564,breathe,train,07680
7565,breathe,train,07682
7566,bright,train,07779
7567,bright,train,07787
7568,bright,val,07791
7569,bright,val,07780
7570,bright,train,07781
7571,bright,test,07782
7572,bull,train,08166
7573,bull,train,08167
7574,bull,train,08168
7575,bull,val,08170
7576,bull,train,08174
7577,butterfly,train,65280
7578,butterfly,train,08442
7579,butterfly,val,08443
7580,butterfly,train,08445
7581,butterfly,train,08447
7582,card,train,65304
7583,card,train,09130
7584,card,train,09131
7585,card,train,09137
7586,card,val,09138
7587,card,val,09126
7588,card,train,09127
7589,card,test,09128
7590,category,train,09488
7591,category,train,09489
7592,category,train,09490
7593,category,train,09493
7594,category,train,09495
7595,catholic,train,65316
7596,catholic,train,09518
7597,catholic,val,09519
7598,catholic,train,09521
7599,catholic,train,09523
7600,cent,train,65323
7601,cent,train,09735
7602,cent,train,09736
7603,cent,train,09737
7604,cent,train,09740
7605,cent,train,09742
7606,chemistry,train,10308
7607,chemistry,train,10309
7608,chemistry,train,10310
7609,chemistry,val,10311
7610,chemistry,train,10313
7611,chemistry,train,10315
7612,cherry,train,65347
7613,cherry,train,10337
7614,cherry,val,10339
7615,cherry,train,10340
7616,cherry,test,10343
7617,china,train,10516
7618,china,val,10526
7619,china,train,10517
7620,china,train,10520
7621,chop,train,65355
7622,chop,train,10652
7623,chop,train,10645
7624,chop,val,10656
7625,chop,val,10646
7626,chop,train,10647
7627,chop,test,10648
7628,christian,train,65356
7629,christian,train,10686
7630,christian,train,10687
7631,christian,val,10688
7632,christian,val,10689
7633,christian,test,10692
7634,christian,train,10693
7635,cigarette,train,65359
7636,cigarette,train,10786
7637,cigarette,train,10787
7638,cigarette,val,10789
7639,cigarette,train,10792
7640,clever,train,11088
7641,clever,train,11089
7642,clever,val,11091
7643,clever,val,11093
7644,clever,train,11094
7645,clever,train,11096
7646,clown,train,65372
7647,clown,train,11379
7648,clown,val,11380
7649,clown,train,11382
7650,clown,train,11384
7651,coach,train,11436
7652,coach,train,11437
7653,coach,train,11438
7654,coach,train,11439
7655,coach,val,11441
7656,coach,train,11444
7657,coat,train,69271
7658,coat,train,11470
7659,coat,train,11471
7660,coat,val,11473
7661,coat,train,11476
7662,cochlear implant,train,65373
7663,cochlear implant,train,11498
7664,cochlear implant,train,11499
7665,cochlear implant,val,11500
7666,cochlear implant,val,11501
7667,cochlear implant,test,11503
7668,cochlear implant,train,11504
7669,coconut,train,65374
7670,coconut,train,11527
7671,coconut,train,11528
7672,coconut,val,11529
7673,coconut,train,11534
7674,common,train,69276
7675,common,train,12013
7676,common,train,12014
7677,common,val,12016
7678,common,train,12020
7679,commute,train,12072
7680,commute,train,12073
7681,commute,train,12074
7682,commute,val,12076
7683,commute,train,12079
7684,control,train,13042
7685,control,train,13043
7686,control,train,13044
7687,control,val,13046
7688,control,train,13049
7689,count,train,65413
7690,count,train,13530
7691,count,train,13531
7692,count,val,13532
7693,count,train,13534
7694,count,train,13536
7695,culture,train,14261
7696,culture,train,65428
7697,culture,test,14267
7698,culture,train,14254
7699,daily,train,65433
7700,daily,train,14577
7701,daily,train,14578
7702,daily,val,14580
7703,daily,train,14584
7704,defend,train,15213
7705,defend,train,15214
7706,defend,val,15215
7707,defend,train,15217
7708,defend,train,15219
7709,degree,train,65454
7710,degree,train,15302
7711,degree,val,15293
7712,degree,val,15294
7713,degree,test,15296
7714,degree,train,15297
7715,demonstrate,train,15474
7716,demonstrate,train,15475
7717,demonstrate,train,15476
7718,demonstrate,val,15477
7719,demonstrate,train,15479
7720,demonstrate,train,15481
7721,department,train,15584
7722,department,train,65464
7723,department,train,15577
7724,department,test,15578
7725,die,train,16168
7726,die,train,65479
7727,die,val,16161
7728,die,test,16164
7729,dig,train,16231
7730,dig,train,16241
7731,dig,val,16233
7732,dig,val,16235
7733,dig,train,16238
7734,dinner,train,16330
7735,dinner,train,16322
7736,dinner,train,16323
7737,dinner,train,16324
7738,dinner,val,16325
7739,dinner,train,16327
7740,dinner,test,16328
7741,dinosaur,train,65483
7742,dinosaur,train,16342
7743,dinosaur,val,16333
7744,dinosaur,val,16334
7745,dinosaur,train,16335
7746,dinosaur,test,16336
7747,dinosaur,train,16337
7748,diploma,train,16351
7749,diploma,train,16352
7750,diploma,val,16354
7751,diploma,val,16355
7752,diploma,train,16358
7753,director,train,65484
7754,director,train,16383
7755,director,train,16384
7756,director,val,16386
7757,disconnect,train,65489
7758,disconnect,train,65488
7759,disconnect,train,16525
7760,disconnect,train,16526
7761,disconnect,val,16527
7762,disconnect,val,16528
7763,disconnect,test,16530
7764,disconnect,train,16531
7765,discover,train,16560
7766,discover,train,16561
7767,discover,train,16562
7768,discover,train,16563
7769,discover,val,16564
7770,discover,train,16567
7771,discover,train,16569
7772,don't want,train,65518
7773,don't want,train,17298
7774,don't want,train,17300
7775,don't want,val,17301
7776,don't want,train,17302
7777,don't want,train,17306
7778,drum,train,69303
7779,drum,train,65547
7780,drum,val,17896
7781,drum,val,17897
7782,drum,train,17900
7783,each,train,18118
7784,each,train,18109
7785,each,val,18110
7786,each,train,18113
7787,educate,train,18413
7788,educate,train,18415
7789,educate,train,18416
7790,educate,train,18417
7791,educate,val,18419
7792,educate,train,18420
7793,educate,train,18422
7794,electrician,train,65618
7795,electrician,train,18720
7796,electrician,val,18723
7797,electrician,train,18724
7798,electrician,train,18726
7799,empty,train,19057
7800,empty,train,65627
7801,empty,val,19049
7802,empty,val,19051
7803,empty,test,19054
7804,england,train,19226
7805,england,val,19229
7806,england,val,19219
7807,england,train,19223
7808,england,test,19224
7809,establish,train,19614
7810,establish,train,19615
7811,establish,train,19616
7812,establish,val,19619
7813,establish,train,19622
7814,excuse,train,65656
7815,excuse,train,20198
7816,excuse,train,20201
7817,eyeglasses,train,20629
7818,eyeglasses,val,20631
7819,eyeglasses,val,20622
7820,eyeglasses,train,20623
7821,faculty,train,65671
7822,faculty,train,20766
7823,faculty,train,20767
7824,faculty,val,20768
7825,faculty,train,20770
7826,fall in love,train,20922
7827,fall in love,train,20923
7828,fall in love,train,20924
7829,fall in love,val,20925
7830,fall in love,train,20928
7831,famous,train,65678
7832,famous,train,21009
7833,famous,train,21010
7834,famous,val,21011
7835,famous,train,21013
7836,famous,train,21015
7837,farm,train,69317
7838,farm,train,21100
7839,farm,train,21101
7840,farm,train,21103
7841,farm,val,65685
7842,farm,train,21106
7843,farm,test,21096
7844,farm,train,21099
7845,fence,train,65699
7846,fence,train,21496
7847,fence,train,21487
7848,fence,val,21488
7849,fence,val,21489
7850,fence,test,21491
7851,fix,train,69327
7852,fix,train,22247
7853,fix,train,22238
7854,fix,val,22251
7855,fix,train,22239
7856,fix,test,22240
7857,flexible,train,22409
7858,flexible,train,22410
7859,flexible,train,22411
7860,flexible,val,22412
7861,flexible,val,22413
7862,flexible,test,22415
7863,flexible,train,22416
7864,flirt,train,65744
7865,flirt,train,22455
7866,flirt,train,22456
7867,flirt,val,22457
7868,flirt,train,22459
7869,flirt,train,22462
7870,flood,train,22489
7871,flood,train,22481
7872,flood,val,22483
7873,flood,train,22485
7874,fork,val,65762
7875,fork,val,23005
7876,fork,train,23006
7877,fork,train,23009
7878,four,train,69333
7879,four,train,65768
7880,four,train,23199
7881,four,val,23200
7882,four,train,23202
7883,fun,train,69338
7884,fun,train,23859
7885,fun,train,65793
7886,fun,val,23851
7887,fun,val,23852
7888,fun,train,23853
7889,fun,train,23857
7890,funeral,train,23840
7891,funeral,train,23841
7892,funeral,train,23842
7893,funeral,val,23844
7894,funeral,train,23847
7895,furniture,train,23907
7896,furniture,test,23913
7897,furniture,train,23902
7898,gallaudet,train,65799
7899,gallaudet,train,23987
7900,gallaudet,val,23990
7901,gallaudet,train,23993
7902,general,train,24249
7903,general,train,24258
7904,general,train,24259
7905,general,train,24250
7906,general,val,24251
7907,general,train,24253
7908,ghost,train,65815
7909,ghost,train,24515
7910,ghost,train,24516
7911,ghost,val,24518
7912,ghost,train,24519
7913,ghost,train,24522
7914,give up,train,65820
7915,give up,train,24680
7916,give up,train,24681
7917,give up,val,24682
7918,give up,train,24685
7919,give up,train,24687
7920,glass,train,69344
7921,glass,train,65821
7922,glass,train,24741
7923,glass,train,24734
7924,glass,train,24746
7925,glass,test,24735
7926,glass,train,24736
7927,gorilla,train,25174
7928,gorilla,train,65838
7929,gorilla,val,25167
7930,gorilla,val,25168
7931,gorilla,test,25171
7932,gray,train,25578
7933,gray,train,65852
7934,gray,val,25570
7935,gray,val,25572
7936,gray,train,25573
7937,gray,train,25576
7938,guide,train,25941
7939,guide,train,25942
7940,guide,val,25945
7941,guide,train,25946
7942,guide,train,25948
7943,habit,train,26082
7944,habit,train,26083
7945,habit,val,26086
7946,habit,train,26089
7947,health,train,26914
7948,health,train,26915
7949,health,val,26916
7950,health,val,26917
7951,health,test,26919
7952,health,train,26921
7953,hearing aid,train,65885
7954,hearing aid,train,26959
7955,hearing aid,val,26960
7956,hearing aid,train,26962
7957,hearing aid,train,26965
7958,heaven,train,65887
7959,heaven,val,27087
